497																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
36																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
5																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
0.345	0.443	1.368	0.529	0.288	0.809	0.168	1.313	0.417	0.194	0.303	0.296	0.555	0.2	0.176	0.386	0.934	0.06	0.33	0.473	0.137	0.461	0.467	0.268	0.669	0.392	0.116	0.292	0.701	0.397	0.491	0.244	0.255	0.172	0.602	0.163																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.329	0.426	1.354	0.516	0.303	0.792	0.159	1.301	0.417	0.186	0.289	0.28	0.571	0.197	0.162	0.371	0.918	0.057	0.345	0.467	0.146	0.445	0.467	0.254	0.66	0.376	0.099	0.285	0.714	0.381	0.506	0.228	0.271	0.168	0.595	0.148																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.309	0.406	1.336	0.5	0.321	0.772	0.151	1.287	0.419	0.177	0.273	0.262	0.592	0.196	0.146	0.352	0.898	0.06	0.364	0.462	0.158	0.425	0.468	0.236	0.648	0.355	0.079	0.279	0.73	0.361	0.525	0.208	0.291	0.165	0.587	0.13																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.29	0.386	1.319	0.486	0.34	0.753	0.144	1.273	0.42	0.17	0.257	0.243	0.612	0.197	0.132	0.334	0.878	0.07	0.383	0.457	0.171	0.406	0.469	0.22	0.637	0.335	0.059	0.274	0.746	0.341	0.544	0.189	0.31	0.166	0.579	0.114																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.273	0.368	1.303	0.472	0.356	0.735	0.141	1.261	0.423	0.165	0.244	0.227	0.63	0.2	0.121	0.318	0.86	0.081	0.4	0.454	0.185	0.389	0.471	0.206	0.628	0.317	0.041	0.271	0.761	0.324	0.56	0.172	0.328	0.168	0.573	0.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.256	0.351	1.289	0.459	0.372	0.718	0.14	1.25	0.426	0.163	0.232	0.212	0.647	0.204	0.111	0.303	0.843	0.094	0.417	0.451	0.198	0.372	0.474	0.193	0.619	0.3	0.024	0.27	0.775	0.307	0.576	0.156	0.345	0.171	0.567	0.088																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.237	0.327	1.273	0.439	0.396	0.694	0.148	1.239	0.437	0.156	0.221	0.196	0.671	0.217	0.096	0.279	0.821	0.11	0.441	0.455	0.221	0.348	0.485	0.173	0.614	0.278	0	0.275	0.798	0.286	0.6	0.132	0.369	0.173	0.566	0.07																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.231	0.329	1.265	0.449	0.392	0.698	0.134	1.228	0.423	0.17	0.21	0.188	0.67	0.204	0.11	0.287	0.818	0.118	0.437	0.441	0.213	0.352	0.471	0.183	0.601	0.276	0.014	0.261	0.79	0.282	0.596	0.138	0.367	0.186	0.552	0.083																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.207	0.299	1.245	0.423	0.423	0.667	0.151	1.216	0.44	0.165	0.199	0.17	0.7	0.225	0.097	0.257	0.791	0.139	0.468	0.448	0.243	0.321	0.487	0.159	0.596	0.248	0.03	0.272	0.82	0.256	0.627	0.108	0.398	0.191	0.554	0.068																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.191	0.282	1.23	0.413	0.439	0.65	0.157	1.204	0.445	0.172	0.189	0.156	0.718	0.233	0.1	0.244	0.774	0.156	0.484	0.447	0.257	0.306	0.491	0.151	0.588	0.231	0.048	0.273	0.834	0.239	0.643	0.094	0.415	0.202	0.549	0.071																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.171	0.3	1.193	0.463	0.426	0.668	0.106	1.154	0.387	0.233	0.135	0.119	0.719	0.184	0.163	0.286	0.762	0.19	0.473	0.383	0.236	0.332	0.432	0.209	0.529	0.225	0.086	0.212	0.804	0.225	0.628	0.141	0.412	0.257	0.486	0.134																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.182	0.335	1.171	0.516	0.411	0.699	0.067	1.117	0.331	0.288	0.106	0.119	0.715	0.141	0.22	0.336	0.766	0.226	0.459	0.326	0.221	0.373	0.375	0.267	0.482	0.245	0.134	0.154	0.771	0.237	0.609	0.197	0.407	0.307	0.432	0.191																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.185	0.326	1.192	0.495	0.406	0.693	0.075	1.143	0.355	0.257	0.128	0.126	0.705	0.153	0.19	0.318	0.774	0.199	0.454	0.355	0.216	0.361	0.4	0.241	0.511	0.244	0.104	0.181	0.777	0.24	0.607	0.174	0.397	0.277	0.463	0.161																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.184	0.302	1.212	0.453	0.419	0.671	0.114	1.175	0.4	0.212	0.156	0.136	0.709	0.192	0.143	0.279	0.774	0.171	0.466	0.402	0.232	0.332	0.446	0.195	0.551	0.234	0.065	0.228	0.804	0.237	0.623	0.132	0.402	0.236	0.507	0.114																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.194	0.312	1.221	0.46	0.409	0.681	0.108	1.181	0.396	0.211	0.163	0.145	0.698	0.185	0.143	0.287	0.784	0.163	0.456	0.402	0.222	0.341	0.443	0.2	0.555	0.245	0.059	0.226	0.795	0.247	0.612	0.139	0.392	0.232	0.509	0.115																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.202	0.319	1.228	0.464	0.402	0.689	0.105	1.187	0.394	0.209	0.168	0.152	0.691	0.181	0.143	0.293	0.792	0.157	0.448	0.403	0.215	0.348	0.441	0.203	0.559	0.253	0.055	0.226	0.788	0.255	0.605	0.144	0.384	0.228	0.511	0.114																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.217	0.337	1.238	0.479	0.384	0.706	0.094	1.193	0.383	0.213	0.176	0.165	0.674	0.167	0.151	0.309	0.808	0.149	0.431	0.397	0.197	0.365	0.43	0.216	0.561	0.269	0.057	0.218	0.771	0.271	0.587	0.16	0.367	0.228	0.51	0.123																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.246	0.359	1.269	0.487	0.36	0.728	0.102	1.221	0.389	0.2	0.206	0.195	0.646	0.168	0.146	0.323	0.837	0.121	0.406	0.414	0.178	0.385	0.437	0.221	0.586	0.297	0.05	0.232	0.754	0.3	0.564	0.173	0.34	0.208	0.531	0.12																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.263	0.374	1.283	0.497	0.346	0.743	0.105	1.233	0.387	0.201	0.219	0.211	0.63	0.165	0.151	0.335	0.853	0.11	0.391	0.418	0.165	0.399	0.436	0.231	0.596	0.313	0.058	0.235	0.741	0.316	0.55	0.186	0.324	0.204	0.538	0.127																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.282	0.393	1.3	0.511	0.327	0.762	0.109	1.246	0.384	0.205	0.235	0.229	0.611	0.161	0.161	0.352	0.872	0.102	0.372	0.421	0.148	0.418	0.433	0.244	0.606	0.332	0.073	0.238	0.725	0.335	0.531	0.203	0.305	0.202	0.545	0.139																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.296	0.407	1.313	0.52	0.314	0.776	0.116	1.258	0.384	0.207	0.248	0.244	0.596	0.161	0.168	0.363	0.887	0.096	0.359	0.427	0.137	0.43	0.433	0.254	0.616	0.347	0.084	0.244	0.714	0.349	0.518	0.216	0.291	0.2	0.552	0.147																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.307	0.417	1.323	0.527	0.303	0.786	0.122	1.266	0.384	0.211	0.258	0.254	0.585	0.162	0.175	0.373	0.898	0.093	0.348	0.43	0.129	0.441	0.433	0.262	0.623	0.358	0.093	0.248	0.705	0.36	0.508	0.225	0.28	0.201	0.557	0.155																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.318	0.428	1.332	0.535	0.293	0.797	0.128	1.274	0.383	0.215	0.267	0.265	0.574	0.163	0.182	0.382	0.909	0.092	0.338	0.433	0.122	0.451	0.433	0.27	0.629	0.369	0.103	0.252	0.697	0.371	0.497	0.235	0.269	0.201	0.562	0.163																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.339	0.447	1.352	0.548	0.275	0.815	0.143	1.291	0.387	0.221	0.287	0.285	0.554	0.169	0.194	0.398	0.929	0.09	0.319	0.443	0.111	0.469	0.436	0.284	0.644	0.389	0.121	0.263	0.682	0.392	0.479	0.253	0.249	0.202	0.575	0.178																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.341	0.456	1.346	0.564	0.265	0.824	0.132	1.281	0.368	0.239	0.283	0.285	0.55	0.152	0.21	0.411	0.931	0.109	0.31	0.428	0.094	0.479	0.418	0.299	0.632	0.393	0.132	0.248	0.668	0.395	0.469	0.264	0.243	0.221	0.56	0.192																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.367	0.486	1.365	0.593	0.234	0.855	0.146	1.292	0.357	0.264	0.303	0.31	0.522	0.15	0.239	0.442	0.958	0.13	0.28	0.427	0.067	0.51	0.407	0.329	0.64	0.422	0.163	0.252	0.637	0.422	0.438	0.295	0.215	0.241	0.563	0.222																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.388	0.496	1.396	0.587	0.23	0.864	0.18	1.327	0.391	0.248	0.332	0.334	0.504	0.187	0.234	0.443	0.979	0.111	0.273	0.464	0.092	0.517	0.441	0.326	0.676	0.439	0.169	0.288	0.643	0.442	0.433	0.3	0.2	0.219	0.6	0.221																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.386	0.505	1.38	0.61	0.215	0.874	0.161	1.305	0.357	0.277	0.32	0.329	0.504	0.158	0.255	0.46	0.976	0.141	0.261	0.433	0.058	0.529	0.406	0.346	0.651	0.441	0.181	0.261	0.621	0.44	0.42	0.313	0.196	0.251	0.572	0.239																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.399	0.517	1.391	0.62	0.203	0.886	0.172	1.313	0.358	0.285	0.332	0.341	0.491	0.164	0.266	0.471	0.989	0.148	0.248	0.438	0.055	0.541	0.407	0.357	0.659	0.453	0.193	0.268	0.61	0.453	0.408	0.325	0.183	0.257	0.578	0.25																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.416	0.535	1.405	0.635	0.186	0.903	0.187	1.324	0.359	0.298	0.348	0.358	0.474	0.173	0.281	0.488	1.006	0.16	0.231	0.444	0.055	0.558	0.408	0.372	0.669	0.471	0.21	0.278	0.595	0.47	0.39	0.342	0.166	0.267	0.586	0.266																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.45	0.569	1.434	0.665	0.153	0.938	0.217	1.347	0.365	0.324	0.379	0.391	0.44	0.195	0.312	0.52	1.039	0.187	0.197	0.46	0.07	0.592	0.413	0.404	0.691	0.505	0.244	0.299	0.566	0.504	0.357	0.376	0.132	0.289	0.603	0.298																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.434	0.544	1.435	0.629	0.186	0.911	0.216	1.358	0.395	0.285	0.374	0.379	0.457	0.209	0.277	0.489	1.025	0.149	0.227	0.481	0.091	0.564	0.444	0.37	0.704	0.486	0.217	0.313	0.604	0.488	0.388	0.347	0.152	0.249	0.622	0.266																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.443	0.533	1.463	0.591	0.231	0.894	0.252	1.4	0.458	0.24	0.398	0.393	0.465	0.261	0.248	0.465	1.031	0.115	0.265	0.537	0.154	0.547	0.507	0.341	0.75	0.488	0.21	0.363	0.652	0.495	0.424	0.332	0.18	0.196	0.674	0.244																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.426	0.525	1.439	0.597	0.218	0.889	0.224	1.372	0.427	0.25	0.375	0.374	0.472	0.23	0.248	0.463	1.016	0.116	0.257	0.505	0.123	0.542	0.476	0.342	0.721	0.474	0.198	0.332	0.639	0.478	0.417	0.325	0.176	0.211	0.643	0.24																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.471	0.582	1.464	0.664	0.151	0.949	0.246	1.381	0.399	0.318	0.406	0.414	0.42	0.229	0.314	0.527	1.061	0.183	0.19	0.495	0.104	0.602	0.447	0.407	0.725	0.523	0.255	0.334	0.571	0.525	0.351	0.385	0.114	0.278	0.638	0.303																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.481	0.582	1.487	0.648	0.173	0.946	0.269	1.411	0.438	0.299	0.425	0.428	0.415	0.261	0.304	0.519	1.072	0.17	0.207	0.53	0.139	0.599	0.486	0.397	0.756	0.531	0.256	0.365	0.595	0.534	0.366	0.382	0.122	0.254	0.672	0.296																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.623	0.738	1.593	0.809	0.074	1.105	0.387	1.487	0.457	0.458	0.55	0.564	0.267	0.349	0.465	0.68	1.213	0.332	0.065	0.581	0.23	0.757	0.497	0.558	0.829	0.678	0.411	0.447	0.452	0.678	0.208	0.541	0.042	0.41	0.729	0.457																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.582	0.696	1.557	0.77	0.072	1.063	0.347	1.457	0.435	0.42	0.51	0.523	0.308	0.313	0.424	0.639	1.172	0.292	0.088	0.553	0.191	0.716	0.478	0.518	0.798	0.636	0.369	0.413	0.481	0.636	0.244	0.499	0	0.374	0.701	0.416																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.693	0.809	1.652	0.877	0.116	1.175	0.453	1.537	0.495	0.526	0.617	0.633	0.201	0.411	0.535	0.75	1.281	0.401	0.074	0.627	0.296	0.828	0.532	0.628	0.88	0.748	0.482	0.505	0.404	0.747	0.15	0.611	0.113	0.476	0.775	0.527																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.782	0.899	1.731	0.961	0.197	1.265	0.541	1.606	0.558	0.611	0.704	0.722	0.121	0.495	0.623	0.839	1.37	0.489	0.15	0.696	0.384	0.918	0.59	0.716	0.952	0.838	0.572	0.586	0.361	0.837	0.109	0.701	0.203	0.559	0.843	0.616																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.826	0.944	1.768	1.006	0.238	1.31	0.584	1.637	0.588	0.655	0.746	0.766	0.093	0.535	0.668	0.884	1.413	0.535	0.19	0.729	0.427	0.963	0.617	0.761	0.986	0.882	0.617	0.625	0.34	0.881	0.107	0.746	0.248	0.603	0.874	0.661																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.862	0.983	1.793	1.049	0.272	1.35	0.618	1.655	0.606	0.698	0.78	0.801	0.099	0.567	0.71	0.925	1.448	0.576	0.224	0.749	0.462	1.003	0.632	0.803	1.007	0.92	0.656	0.653	0.311	0.917	0.107	0.786	0.287	0.646	0.893	0.702																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.592	0.72	1.537	0.815	0	1.089	0.347	1.422	0.385	0.468	0.509	0.53	0.315	0.298	0.463	0.673	1.176	0.334	0.048	0.513	0.191	0.744	0.424	0.556	0.764	0.65	0.396	0.39	0.422	0.646	0.204	0.528	0.072	0.427	0.661	0.451																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.639	0.765	1.582	0.854	0.048	1.134	0.395	1.463	0.421	0.505	0.557	0.578	0.269	0.345	0.504	0.716	1.224	0.373	0	0.553	0.238	0.789	0.457	0.597	0.807	0.697	0.441	0.436	0.392	0.694	0.161	0.572	0.088	0.46	0.701	0.493																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.68	0.809	1.611	0.899	0.089	1.178	0.434	1.484	0.437	0.55	0.595	0.618	0.243	0.381	0.549	0.761	1.263	0.418	0.045	0.574	0.279	0.833	0.47	0.642	0.83	0.739	0.485	0.468	0.351	0.735	0.116	0.617	0.131	0.505	0.721	0.538																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.555	0.679	1.515	0.771	0.044	1.048	0.314	1.41	0.385	0.424	0.477	0.495	0.341	0.272	0.419	0.63	1.143	0.29	0.086	0.504	0.156	0.702	0.427	0.512	0.751	0.612	0.354	0.369	0.466	0.61	0.247	0.486	0.051	0.382	0.652	0.407																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.553	0.685	1.497	0.788	0.04	1.054	0.307	1.384	0.352	0.445	0.469	0.491	0.355	0.257	0.435	0.642	1.137	0.309	0.088	0.476	0.153	0.71	0.393	0.527	0.726	0.613	0.364	0.35	0.443	0.608	0.239	0.496	0.087	0.407	0.624	0.421																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.512	0.641	1.466	0.746	0.08	1.011	0.267	1.361	0.343	0.405	0.43	0.45	0.389	0.223	0.392	0.599	1.097	0.268	0.127	0.458	0.111	0.667	0.386	0.484	0.703	0.571	0.32	0.32	0.485	0.567	0.282	0.452	0.096	0.368	0.605	0.378																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.484	0.609	1.451	0.71	0.11	0.978	0.243	1.355	0.35	0.369	0.407	0.423	0.411	0.207	0.357	0.564	1.071	0.232	0.157	0.457	0.086	0.634	0.396	0.449	0.696	0.541	0.286	0.309	0.52	0.539	0.315	0.418	0.106	0.333	0.603	0.343																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.481	0.614	1.43	0.729	0.112	0.984	0.234	1.327	0.314	0.393	0.396	0.418	0.425	0.187	0.374	0.576	1.064	0.255	0.161	0.425	0.08	0.642	0.359	0.464	0.668	0.54	0.297	0.284	0.502	0.535	0.311	0.428	0.13	0.361	0.572	0.358																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.443	0.574	1.405	0.689	0.149	0.944	0.199	1.31	0.316	0.356	0.362	0.381	0.456	0.161	0.335	0.536	1.028	0.219	0.196	0.415	0.042	0.601	0.363	0.425	0.652	0.502	0.257	0.263	0.542	0.498	0.35	0.388	0.152	0.327	0.56	0.318																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.401	0.534	1.367	0.657	0.191	0.904	0.157	1.278	0.305	0.331	0.321	0.339	0.497	0.126	0.303	0.5	0.987	0.197	0.238	0.391	0	0.562	0.353	0.391	0.621	0.46	0.221	0.23	0.577	0.456	0.391	0.351	0.191	0.308	0.534	0.285																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.371	0.509	1.333	0.643	0.222	0.878	0.124	1.245	0.285	0.328	0.287	0.308	0.531	0.092	0.293	0.481	0.954	0.199	0.27	0.363	0.035	0.539	0.335	0.377	0.588	0.431	0.204	0.197	0.597	0.425	0.42	0.331	0.226	0.311	0.504	0.272																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.371	0.5	1.351	0.621	0.222	0.869	0.134	1.27	0.32	0.298	0.296	0.31	0.522	0.12	0.268	0.464	0.958	0.166	0.269	0.395	0.036	0.527	0.37	0.355	0.615	0.428	0.185	0.224	0.613	0.425	0.424	0.315	0.214	0.278	0.534	0.249																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.346	0.476	1.329	0.603	0.246	0.846	0.111	1.252	0.318	0.287	0.272	0.286	0.547	0.108	0.252	0.443	0.934	0.16	0.294	0.384	0.058	0.505	0.368	0.337	0.599	0.404	0.165	0.209	0.634	0.401	0.448	0.294	0.239	0.271	0.521	0.231																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.35	0.49	1.313	0.629	0.243	0.859	0.103	1.228	0.282	0.32	0.266	0.287	0.552	0.077	0.281	0.465	0.933	0.195	0.291	0.352	0.055	0.521	0.332	0.363	0.573	0.411	0.19	0.181	0.615	0.405	0.441	0.315	0.246	0.307	0.491	0.259																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.325	0.467	1.292	0.611	0.268	0.835	0.079	1.211	0.283	0.311	0.242	0.263	0.575	0.066	0.267	0.444	0.909	0.191	0.316	0.343	0.079	0.499	0.333	0.346	0.557	0.386	0.173	0.167	0.637	0.38	0.466	0.295	0.269	0.301	0.479	0.243																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.322	0.454	1.308	0.586	0.27	0.823	0.089	1.235	0.318	0.278	0.25	0.262	0.57	0.1	0.237	0.423	0.91	0.157	0.317	0.375	0.08	0.483	0.368	0.32	0.583	0.38	0.147	0.197	0.654	0.377	0.472	0.274	0.262	0.267	0.509	0.215																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.301	0.438	1.281	0.581	0.291	0.807	0.062	1.207	0.305	0.285	0.224	0.239	0.595	0.082	0.238	0.414	0.887	0.172	0.339	0.353	0.1	0.469	0.354	0.316	0.557	0.36	0.144	0.173	0.666	0.355	0.491	0.265	0.287	0.28	0.485	0.214																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.268	0.395	1.272	0.531	0.327	0.764	0.07	1.212	0.348	0.24	0.207	0.21	0.622	0.125	0.19	0.365	0.858	0.141	0.374	0.382	0.14	0.423	0.396	0.266	0.569	0.324	0.094	0.199	0.713	0.322	0.53	0.216	0.314	0.241	0.506	0.165																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.271	0.408	1.26	0.556	0.32	0.777	0.045	1.193	0.318	0.27	0.199	0.21	0.622	0.096	0.218	0.386	0.859	0.168	0.368	0.354	0.13	0.44	0.367	0.292	0.547	0.33	0.122	0.171	0.696	0.326	0.521	0.237	0.314	0.27	0.48	0.192																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.273	0.416	1.251	0.57	0.319	0.784	0.032	1.18	0.299	0.289	0.193	0.211	0.624	0.078	0.236	0.399	0.858	0.187	0.367	0.335	0.129	0.449	0.348	0.307	0.532	0.334	0.139	0.153	0.687	0.328	0.518	0.25	0.317	0.289	0.463	0.21																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.277	0.425	1.242	0.585	0.319	0.791	0.027	1.166	0.28	0.308	0.19	0.213	0.628	0.06	0.254	0.412	0.857	0.206	0.368	0.317	0.131	0.46	0.329	0.324	0.516	0.339	0.158	0.134	0.678	0.331	0.515	0.265	0.321	0.309	0.445	0.228																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.249	0.399	1.219	0.567	0.347	0.765	0	1.149	0.29	0.303	0.163	0.185	0.654	0.078	0.244	0.392	0.83	0.211	0.395	0.313	0.157	0.436	0.337	0.308	0.502	0.312	0.148	0.13	0.704	0.304	0.543	0.246	0.347	0.309	0.436	0.217																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.243	0.376	1.245	0.524	0.35	0.745	0.054	1.187	0.342	0.248	0.18	0.184	0.647	0.123	0.191	0.354	0.832	0.161	0.397	0.366	0.16	0.407	0.39	0.261	0.546	0.3	0.095	0.184	0.729	0.298	0.552	0.204	0.339	0.255	0.486	0.165																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.222	0.358	1.226	0.513	0.37	0.726	0.056	1.171	0.345	0.251	0.161	0.163	0.668	0.132	0.189	0.34	0.812	0.174	0.417	0.361	0.18	0.39	0.392	0.253	0.533	0.28	0.095	0.18	0.746	0.277	0.571	0.192	0.36	0.262	0.477	0.161																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
0.222	0.369	1.206	0.538	0.371	0.735	0.03	1.144	0.314	0.284	0.143	0.159	0.676	0.109	0.222	0.362	0.806	0.205	0.419	0.327	0.181	0.405	0.361	0.281	0.502	0.284	0.129	0.147	0.734	0.276	0.569	0.217	0.368	0.296	0.444	0.194																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
